ID,SMILES,NVS_NR_cAR,NVS_NR_rAR,NVS_NR_hAR,OT_AR_ARSRC1_0480,OT_AR_ARSRC1_0960,TOX21_ARE_BLA_agonist_viability,TOX21_ARE_BLA_agonist_ratio,ATG_AR_TRANS_dn,ATG_AR_TRANS_up,OT_AR_ARELUC_AG_1440,TOX21_AR_BLA_Agonist_ratio,TOX21_AR_LUC_MDAKB2_Agonist,TOX21_AR_BLA_Antagonist_ratio,TOX21_AR_BLA_Antagonist_viability,TOX21_AR_LUC_MDAKB2_Antagonist,TOX21_AR_LUC_MDAKB2_Antagonist_viability,ACEA_AR_agonist_80hr,ACEA_AR_agonist_AUC_viability,ACEA_AR_antagonist_80hr,ACEA_AR_antagonist_AUC_viability,NVS_NR_bER,NVS_NR_hER,NVS_NR_mERa,OT_ER_ERaERa_0480,OT_ER_ERaERa_1440,OT_ER_ERaERb_0480,OT_ER_ERaERb_1440,OT_ER_ERbERb_0480,OT_ER_ERbERb_1440,OT_ERa_EREGFP_0120,OT_ERa_EREGFP_0480,ATG_ERa_TRANS_up,ATG_ERE_CIS_up,ATG_ERa_TRANS_dn,ATG_ERE_CIS_dn,TOX21_ERa_BLA_Agonist_ratio,TOX21_ERa_LUC_BG1_Agonist,TOX21_ERa_BLA_Antagonist_ratio,TOX21_ERa_BLA_Antagonist_viability,TOX21_ERa_LUC_BG1_Antagonist,TOX21_ERa_LUC_BG1_Antagonist_viability,TOX21_ERb_BLA_Agonist_ratio,TOX21_ERb_BLA_Antagonist_ratio,TOX21_ERb_BLA_Antagonist_viability,ACEA_ER_80hr,ACEA_ER_AUC_viability
3405,CC1=CC2SC(N)=NC=2C=C1C,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,,
3406,NC(=O)C1N=CN(N=1)C1OC(CO)C(O)C1O,,,,,,0,1,,,,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,,
3407,OCCSC1C=CC=CC=1,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3408,C1=NC=CN1C(C1C=CC=CC=1)C1C=CC(=CC=1)C1C=CC=CC=1,,,,,,1,1,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,,
3409,CCOC(=O)C1N=C(N(N=1)C1C=CC(Cl)=CC=1Cl)C(Cl)(Cl)Cl,0,0,0,,,1,1,0,0,,0,0,1,1,0,0,,,,,0,0,0,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,1,1,,
3410,CC1=NC=C(C)N=C1C,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3411,CCCCCCCCCCCC[N+](C)(C)CC(O)=O,,,,,,0,0,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,,
3412,CC1=NC2C=CC3C=CC=CC=3C=2C1(C)C,0,0,0,,,0,0,0,0,,0,0,1,1,1,0,,,,,0,0,0,,,,,,,,,1,0,0,0,0,0,1,0,1,0,0,1,1,,
3413,CC(=O)OC1(CCC2C3CCC4=CC(CCC4C3CCC12CC)N=O)C#C,,,,,,1,0,,,,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,,
3414,COC1C=CC=C2C3=C(C(=CC4OCOC=43)C(O)=O)C(=CC=12)[N+]([O-])=O,,,,,,1,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,1,,
3415,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,,0,,,,1,1,0,1,,1,0,1,1,1,1,,,,,,0,,,,,,,,,,0,0,0,1,1,0,1,1,1,0,0,1,1,,
3416,[O-][N+](=O)C1=C(Cl)C(=CC(=C1Cl)C(F)(F)F)[N+]([O-])=O,0,0,0,,,1,1,0,1,,0,0,1,1,1,1,,,,,1,0,0,,,,,,,,,1,0,0,0,0,0,1,1,1,0,0,1,1,,
3417,CC1=NC(N)=C(C(C1C(=O)OC(C)C)c1cc(ccc1)[N+]([O-])=O)C(=O)OC1CN(C1)C(c1ccccc1)c1ccccc1,,,,,,1,1,,,,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,,
3418,NC1C=CC(=CC=1)NC(=O)C1C=CC(N)=CC=1,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3419,CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C,0,0,0,,,,,0,0,,,,,,1,0,,,,,,,,,,,,,,,,0,0,0,1,,,,,0,0,0,1,1,,
3420,O=C=NC1C=C(C=CC=1)C(F)(F)F,,,,,,0,1,,,,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,,
3421,CN(C)CCCN1C2=CC=CC=C2SC2C=CC(=CC1=2)C(C)=O,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3422,O=C1NSC2C=C(Cl)C=CC=21,,,,,,1,0,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,,
3423,OS(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl,,,,,,0,0,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3424,CC1CC(CC2CC(C)C(N)CC2)CCC1N,,,,,,0,0,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,,
3425,O=C1CCC2=CC=C(C=C2N1)OCCCCN1CCN(CC1)C1C=CC=C(Cl)C=1Cl,,,,,,1,1,,,,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,1,,
3426,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc32)C(F)(F)F)CC1,,,,,,1,0,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3427,O=C1CC2=CC(CCN3CCN(CC3)C3=NSC4=CC=CC=C43)=C(Cl)C=C2N1,,,,,,0,0,,,,1,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,1,,
3428,OC1C=C(Cl)C(Cl)=CC=1,,,,,,0,1,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,1,,
3429,OS(=O)(=O)C1=CC2N=C(NC=2C=C1)C1C=CC=CC=1,,,,,,1,0,,,,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,,
3430,CC1=NC(C)=C(C(C1C(=O)OCC)c1ccccc1C=CC(=O)OC(C)(C)C)C(=O)OCC,,,,,,1,1,,,,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,1,,
3431,CC1C=C(C=CC=1)N(CCN)CC,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,
3432,O=C1NC2=CC=C(Cl)C=C2C(C#CC2CC2)(O1)C(F)(F)F,,,,,,0,1,,,,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,1,,
3433,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(O1)c(C)c(C)c(OC(=O)CCC(=O)OCCO)c2C,,,,,,1,1,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,,
3434,CCCCCCCCCCCCCCCCOP(O)(=O)OCC[N+](C)(C)C,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3435,CCCCCCCCCCCC(=O)NCCCN(C)C,0,0,0,,,1,0,1,0,,0,0,1,1,1,1,,,,,0,0,0,,,,,,,,,0,0,0,1,1,0,1,1,1,1,0,1,1,,
3436,CC=C1C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,,,,,,0,1,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,1,1,,
3437,CC(OC1C=C(Cl)C(Cl)=CC=1Cl)C(O)=O,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3438,OCC(C1C=CC(Cl)=CC=1)C1C=CC(Cl)=CC=1,0,0,0,,,0,1,0,0,,1,0,1,1,1,0,,,,,0,0,0,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,1,1,,
3439,NCCCNCCCN,,,,,,0,1,,,,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,,
3440,O=C1C=CC(=O)N1,,,,,,1,0,,,,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,1,,
3441,CN1CCC2=CC=CC3C4=C(CC1C2=3)C=CC(O)=C4O,,,,,,1,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,1,,
3442,COC1C=CC(Cl)=CC=1C(=O)NCCC1C=CC(=CC=1)S(=O)(=O)NC(=O)NC1CCCCC1,,,,,,0,0,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3443,CN(C)CCN(CC1C=CC(Cl)=CC=1)C1C=CC=CN=1,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3444,CC1C=C(C=CC=1)N(C)C(=S)OC1=CC2C=CC=CC=2C=C1,0,0,0,,,0,1,0,0,,0,0,1,1,1,0,,,,,0,0,0,,,,,,,,,1,1,0,0,0,1,1,0,0,0,0,0,1,,
3445,COC1=CC(CC(C)N)=C(C=C1Br)OC,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3446,CCCCCCCCCCCCN(CCO)CCO,0,0,0,,,1,0,,,,1,0,1,1,1,1,,,,,0,0,0,,,,,,,,,,,,,0,0,1,1,1,0,0,1,1,,
3447,CC(=O)OC1(CCN(CCC2C=CC=CC=2)CC1)C1C=CC=CC=1,,,,,,0,0,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,,
3448,COC1=CC(CCN)=C(C=C1Br)OC,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3449,CC(=O)OC(OC(C)=O)C1=CC=C(O1)[N+]([O-])=O,,,,,,1,1,,,,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,1,,
3450,Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,,,,,,0,0,,,,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3451,CN1CCC(CC1)=C1C2C=CC=CC=2C=CC2C=CC=CC=21,,,,,,0,0,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,,
3452,CCCCCCCCCCCCN1C=[N+](C)C=C1,,,,,,1,1,,,,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,1,,
3453,CN(C)CCN(CC1C=CC(=CC=1)OC)C1=CC=CC=N1,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,,
3454,C(C=Cc1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1,,,,,,1,1,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3455,CC(C)CC(NC(=O)OCC1C2C=CC=CC=2C2C=CC=CC=21)C(O)=O,0,,,,,0,1,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,,
3456,CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,,,,,,0,0,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3457,CCN(CC)C1C(=CC(=C(N)C=1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0,0,0,,,0,1,,,,0,0,1,1,1,0,,,,,0,0,0,,,,,,,,,,,,,0,1,1,0,1,0,0,1,1,,
3458,NC1C=CC2=C3C(=CC=CC3=1)C1=CC=CC=C21,,,,,,0,0,,,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,,
3459,COC1=CC=C2N=CC=C(C(O)C3CC4CCN3CC4C=C)C2=C1,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,,
3460,O=C=NC1=CC(Cl)=C(Cl)C=C1,,,,,,1,1,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,,
3461,CNc1ccc(O)cc1,,,,,,1,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,1,,
3462,S=C=NCC1C=CC=CC=1,,,,,,1,1,,,,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3463,OC1=CC=C(Cl)C=C1SC1=CC(Cl)=CC=C1O,,,,,,1,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,1,,
3464,CC(CC(C(O)CC)(C1C=CC=CC=1)C1C=CC=CC=1)N(C)C,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,,
3465,CCCCC1=NC2C=CC=NC=2N1CC1C=CC(=CC=1)C1C=CC=CC=1C1NN=NN=1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
3466,CN(C)CCCC1(OCC2C=C(C=CC1=2)C#N)C1C=CC(F)=CC=1,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3467,NC1C=NN(C2OC(CO)C(O)C2O)C(=O)N=1,,,,,,0,0,,,,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3468,CCCCCCCCCCCCC(O)=O,,,,,,0,1,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,,
3469,CN(C)C1C=CC(=CC=1)SC#N,,,,,,0,0,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,,
3470,CCC(=C)C(=O)C1=CC=C(OCC(O)=O)C(Cl)=C1Cl,,,,,,1,1,,,,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,1,,
3471,CC=O,,0,,,,1,1,0,0,,0,0,1,1,1,1,,,,,,0,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,,
3472,CC(C)(C(=O)N(C)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CCC(O)C1CO)C1C=C(C=C(C=1)C(F)(F)F)C(F)(F)F,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,,
3473,CC12CCC3C(C=C(Cl)C4=CC(=O)CCC43C)C1CCC2(OC(C)=O)C(C)=O,,,,,,1,1,,,,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,,
3474,[O-][N+](=O)C1=CC(=CC(=C1Cl)[N+]([O-])=O)C(F)(F)F,,,,,,0,1,,,,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,,
3475,S=C(NC1C=CC=CC=1)NC1C=CC=CC=1,,,,,,0,1,,,,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,,
3476,CC1C=CC=C(C)C=1N(C(C)C(=O)OC)C(=O)CC1C=CC=CC=1,,,,,,0,1,,,,0,0,1,0,1,0,,,,,0,1,1,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,,
3477,OC(=O)C(C1C=CC(Cl)=CC=1)C1C=CC(Cl)=CC=1,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,1,1,,
3478,NC1C=C(N)C(=CC=1)N=NC1C=CC=CC=1,,,,,,0,1,,,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,1,,
3479,CCC1CC(CC1)CCC(O)=O,,,,,,0,1,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,,
3480,O=CC(Br)(Br)Br,,,,,,1,1,,,,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,1,,
3481,CC(C)CC(C)(C1C=CC(O)=CC=1)C1C=CC(O)=CC=1,0,0,0,,,1,1,0,0,,1,0,1,1,1,0,,,,,1,1,1,,,,,,,,,1,1,0,0,0,1,1,1,1,0,0,1,1,,
3482,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1C=CC=CC=1,0,0,0,,,1,0,,,,1,0,1,1,1,1,,,,,0,0,0,,,,,,,,,,,,,0,0,1,0,1,1,0,1,1,,
3483,CC(C)(C1=CC(C)=C(O)C(C)=C1)C1=CC(C)=C(O)C(C)=C1,,,,,,1,1,,,,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,,
3484,CN(CCCl)CCCl,,,,,,1,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,1,,
3485,N#CC1N=C(Cl)C(Cl)=C(Cl)C=1Cl,0,0,0,,,1,1,0,0,,0,0,1,1,1,1,,,,,0,0,0,,,,,,,,,0,0,0,1,1,0,1,0,1,1,0,1,1,,
3486,CC1C=CC=CC=1C(OCCN(C)C)C1C=CC=CC=1,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,,
3487,CCOC(=O)N1CCC(CC1)=C1C2N=CC=CC=2CCC2C=C(Cl)C=CC=21,0,0,0,,,1,1,0,0,,0,0,1,1,1,1,,,,,0,1,0,,,,,,,,,0,0,0,0,0,0,1,1,1,0,0,1,1,,
3488,OC1C=CC(=CC=1)C1(CCCCC1)C1C=CC(O)=CC=1,,,,,,1,1,,,,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,1,,
3489,CN(CC1=CC=CC2=CC=CC=C12)CC=CC1C=CC=CC=1,,,,,,0,0,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3490,C1=NC=CC2=C1NC1C=CC=CC2=1,,,,,,0,0,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3491,OC1C2OC3OC(CO)C(OC4OC(CO)C(OC5OC(CO)C(OC6OC(CO)C(OC7OC(CO)C(OC8OC(CO)C(OC(OC2CO)C1O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3492,OC1C=CC=CC=1S(=O)(=O)C1C=CC(=CC=1)OCC1C=CC=CC=1,0,0,0,,,,,0,0,,,,,,1,0,,,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,0,1,1,,
3493,CC(C)(C)CC(C)(C)c1ccccc1O,,,,,,1,0,,,,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,,
3494,CC(CCC1C=CC=CC=1)NCC(O)C1=CC(=C(O)C=C1)C(N)=O,0,0,0,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,,
3495,CC(=O)OC(CC)C(CC(C)NC)(C1C=CC=CC=1)C1C=CC=CC=1,,,,,,1,0,,,,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,1,,
3496,CC1CN(CCC2C=CC=CC=2)CCC1N(C(=O)CC)C1C=CC=CC=1,,,,,,0,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1,,
3497,CC1C=C(O)C(=CC=1Cl)C(C)C,0,0,0,,,1,0,,,,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,,
3498,CC(CCC(O)=O)C1CCC2C3C(CCC21C)C1(C)CCC(O)CC1CC3O,,,,,,0,1,,,,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,,
3499,NC1C2=C(C(Br)=CC=1S(O)(=O)=O)C(=O)C1C=CC=CC=1C2=O,0,0,0,,,0,1,0,0,,0,0,0,0,0,1,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,1,,
3500,CC(C1=CC=CC=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,0,0,0,,,,,0,0,,,,,,1,0,,,,,,,,,,,,,,,,1,1,0,0,,,,,0,0,0,1,1,,
3501,CC(C)C1CCC(C)CC1OC(=O)C1=CC=CC=C1N,,,,,,0,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,,
3502,CCCCC(COCCCN)CC,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3503,CCCCCCCCCCCC[N+](C)(C)CCCS(O)(=O)=O,,,,,,0,0,,,,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3504,[H]/N=C1\N/C(=N\[H])/C2=CC3C=CC=CC=3C=C2\1,0,0,0,,,1,1,,,,1,0,1,1,1,1,,,,,0,0,0,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,,
3505,OC1C=CC(=CC=1)C1(C2C=CC=CC=2C2C=CC=CC1=2)C1C=CC(O)=CC=1,0,0,0,,,1,1,0,0,,0,0,1,1,1,0,,,,,0,1,1,,,,,,,,,0,0,0,1,0,0,1,1,1,1,0,1,1,,
3506,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1C=CC(C)=CC=1,0,0,0,,,1,0,0,0,,0,0,1,1,1,1,,,,,0,0,0,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,,
3507,CCCCCCCC=CC=O,,,,,,0,1,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,,
3508,"COC1C=COC2(C)OC3C(=C4C(C(O)=C(C=C4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)=C(O)C=3C)C2=O |c:3,24,26|",,,,,,0,1,,,,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,1,,
3509,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(CC1C=CC=CC=1)NC(=O)C(CC(N)=O)NC(=O)C1C=CC2C=CC=CC=2N=1,,,,,,1,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,1,1,,
3510,CCOC(=O)C1C=CC=CC=1C(C1=CC(Br)=C(O)C(Br)=C1)=C1C=C(Br)C(=O)C(Br)=C1,0,0,0,,,0,1,0,0,,0,0,1,0,1,0,,,,,0,0,0,,,,,,,,,0,0,0,1,0,0,1,0,1,0,0,1,1,,
3511,CC1CCCC(C)(C)C=1C=CC(C)=CC=CC(C)=CC(=O)NC1C=CC(O)=CC=1,,,,,,1,1,,,,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,1,1,,
3512,C=C[Si](Cl)(Cl)Cl,,,,,,1,1,,,,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,,
3513,OC1C=C(CC(CO)C(CC2C=C(O)C=CC=2)CO)C=CC=1,,,,,,0,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3514,CCCCCCC(O)C\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CC(O)CCCCCC)OC(=O)CCCCCCC\C=C/CC(O)CCCCCC,,,,,,0,0,,,,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3515,CN(C)CCOC(c1ccccc1)c1ccccc1,,,,,,0,0,,,,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,,
3516,NC1C=CC=CC=1C(=O)OCC=CC1C=CC=CC=1,,,,,,1,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,,
3517,CCCCCCOC1=CC(C)=C(O)C(C)=C1C,0,0,0,,,0,0,0,0,,0,0,1,0,1,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,,
3518,CC(C)(C)C(O)C(OC1=CC=C(C=C1)C1=CC=CC=C1)N1C=NC=N1,,0,,,,,,0,0,,,,,,1,0,,,,,,0,,,,,,,,,,0,0,0,0,,,,,1,0,0,1,1,,
3519,C=CC(=O)OCCOC1C=CC=CC=1,,,,,,0,0,,,,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,,
3520,S=C=NC1=CC=CC2C=CC=CC=21,,,,,,1,0,,,,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,1,,
3521,CCCCCCCCCCCCCCN1C=[N+](C)C=C1,,,,,,1,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,1,,
3522,CCOC(=O)CS,,,,,,0,0,,,,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,,
3523,O=C(Cl)C1C=C(C=C(C=1)C(=O)Cl)C(=O)Cl,,0,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,
3524,COC1=CC=CC(O)=C1O,,,,,,0,1,,,,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,,
3525,ClC1C=CC=CC=1C1C=CC=CC=1Cl,,,,,,1,0,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,,
3526,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(CC1)C1=NSC2=CC=CC=C21,,,,,,0,1,,,,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,1,,
